title_link,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,Field11,Field12,Field13,Field14,Field15,Field16,Field17,Field18,Field19,Field20,Field21,Field22
,/3877e53f674dbc922ee995cad09ecd77_genMid.18001263_3.jpg,414 SE 157th Ave,"Portland, OR 97233",,"$330,000",1,,"1,175",0.51 Acres,SOLD 8/01/18,,Portland Southeast,1,Multnomah,18001263,0.51 Acres,1,3,3,47 / 100,54 / 100,82 / 100
https://www.redfin.com/OR/Portland/1801-SE-182nd-Ave-97233/home/26405911,/59d22753cd422333876f9fed39105454_genMid.18413776_0.jpg,18334 SE Mill St,"Portland, OR 97233","$311,197","$299,000",3,2,"1,771",1954,SOLD 7/31/18,"One level living on oversized lot in established Centennial neighborhood! This spacious home features 3 bedrooms and 2 full baths, bay windows and ample storage. Beautifully maintained oversized outdoor area with lovely mature trees, large deck and covered patio space perfect for summer bbqs and relaxing. Attached garage, shop, tool shed and RV parking. A unique and must-see property!",GRESHAM - CENTENNIAL,1,Multnomah,18413776,0.26 Acres,5,6,7,43 / 100,44 / 100,
https://www.redfin.com/OR/Portland/16824-SE-Morrison-Ct-97233/home/25792211,/4b3330dbbb1cd2b2de52d2cf64676e75_genMid.18138100_0.jpg,17145 SE Taylor St,"Portland, OR 97233","$341,352","$332,000",3,1.5,"1,424",1961,SOLD 7/30/18,,Trees/Woods,1,Rockwood,Multnomah,"7,776 Sq. Ft.",2,3,3,48 / 100,53 / 100,79 / 100
https://www.redfin.com/OR/Portland/16313-SE-Taylor-St-97233/home/26330614,/759d051fbd3adaa5988371d73225b138_genMid.18500919_0.jpg,415 SE 155th Pl,"Portland, OR 97233","$339,861","$320,000",3,1.5,"1,256",1956,SOLD 7/27/18,"Spend the summer entertaining in this move-in ready ranch featuring beautiful hardwood floors throughout, two wood-burning fireplaces, and vintage built-ins. Spacious living room, dining room, and private family room with French doors leading to huge level lot with covered patio, fire pit, and tool shed. Quiet welcoming tree filled neighborhood just blocks from Glenfair Park is sure to feel like HOME. [Home Energy Score = 2. HES Report at https://api.greenbuildingregistry.com/report/pdf/R152013-20180529.pdf]",Portland Southeast,1,Multnomah,18500919,"8,360 Sq. Ft.",1,3,3,57 / 100,53 / 100,78 / 100
https://www.redfin.com/OR/Portland/14217-SE-Salmon-St-97233/home/26522614,/85222b2f075c9082629b510521cd7072_genMid.18081972_0.jpg,2055 SE 139th Ave,"Portland, OR 97233","$310,847","$288,500",3,1,"1,254",1931,SOLD 7/26/18,"Single level Ranch on a corner lot. Three spacious bedrooms, large open eat in kitchen and fully fenced backyard with large deck and seating area. Butcher block counters, tile backsplash and beautiful floors. Storage galore with 2 sheds and ample closets. Plenty of off street parking. [Home Energy Score = 4. HES Report at https://api.greenbuildingregistry.com/report/pdf/R183847-20180530.pdf]",Portland Southeast,1,Multnomah,18081972,"5,718 Sq. Ft.",3,7,4,36 / 100,42 / 100,74 / 100
https://www.redfin.com/OR/Portland/2317-SE-147th-Ave-97233/home/26440460,/baedf05e11ab49b4195be05c8a4e18d7_genMid.18333534_1.jpg,2245 SE 143rd Ave,"Portland, OR 97233","$333,968","$320,000",3,2,"1,205",1948,SOLD 7/26/18,"Remodeled one level you will love? All done here! Complete inside remodel in 2012. Granite counters, tile floors in bathrooms. New A/C 2015, New roof 2013, New gas furnace 2016, New water heater 2017. Tough shed added 2016. All appliances included, beautiful hardwood floors. 2 full baths, yes those were remodeled too! Much more see attached list. [Home Energy Score = 5. HES Report at https://api.greenbuildingregistry.com/report/pdf/R586440-20180522.pdf]",Portland Southeast,1,Multnomah,18333534,"7,258 Sq. Ft.",1,2,6,67 / 100,43 / 100,61 / 100
https://www.redfin.com/OR/Portland/2121-SE-182nd-Ave-97233/home/26407526,/6e6721880d42e84323af8c8a59dfd4da_genMid.18395014_0.jpg,2151 SE 181st Ave,"Portland, OR 97233","$299,129","$275,000",3,2,"1,088",1957,SOLD 7/24/18,,Portland Southeast,1,Multnomah,18395014,"7,000 Sq. Ft.",5,6,7,58 / 100,38 / 100,72 / 100
https://www.redfin.com/OR/Portland/15201-SE-Stephens-Ct-97233/home/26444316,/14085636c91349baed0a32087c8f1d6b_genMid.18544407_0.jpg,15229 SE Harrison St,"Portland, OR 97233","$307,753","$283,000",3,1,"1,000",1961,SOLD 7/24/18,"One Level Living in Parklane Subdivision-Delightful 3 Bedrooms, 1 Full Bath Ranch w/ Original Oak floors, move in and bring your own touches. Updated Kitch w/Granite, SSA's-open to Dining Room w/Slider to beautiful and HUGE backyard-enough room for raised beds, dogs and your kiddos to play. Living Room w/wood burning tile faced Fireplace and mantle.  Downsizing or first time homebuyer this home ticks all the boxes! [Home Energy Score = 5. HES Report at https://api.greenbuildingregistry.com/report/pdf/R234675-20180615.pdf]",Territorial,1,Portland Southeast,Multnomah,"7,000 Sq. Ft.",1,2,6,50 / 100,39 / 100,80 / 100
https://www.redfin.com/OR/Portland/14325-SE-Main-St-97233/home/26560725,/701f000e5dcd6b266c5c91d767c11676_genMid.18472782_0.jpg,1703 SE 145th Ave,"Portland, OR 97233","$351,242","$330,000",3,1,"1,548",1960,SOLD 7/23/18,,Territorial,1,Portland Southeast,Multnomah,"7,956 Sq. Ft.",1,2,6,36 / 100,41 / 100,72 / 100
https://www.redfin.com/OR/Portland/15229-SE-Harrison-St-97233/home/26321723,/53377465511dfed3d76b5e8ec7e606e2_genMid.18079454_1.jpg,1430 SE 151st Ave,"Portland, OR 97233","$301,511","$285,000",3,1.5,"1,000",1960,SOLD 7/20/18,,Portland Southeast,1,Multnomah,18079454,"7,020 Sq. Ft.",1,2,6,45 / 100,46 / 100,75 / 100
https://www.redfin.com/OR/Portland/2151-SE-181st-Ave-97233/home/26544187,/0bcec21e8ea58dca1ab3fe01662b81b7_genMid.18247555_0.jpg,2211 SE 181st Ave,"Portland, OR 97233","$343,846","$302,000",3,2,"1,941",1957,SOLD 7/10/18,,Territorial,1,Portland Southeast,Multnomah,"7,140 Sq. Ft.",5,6,7,58 / 100,38 / 100,72 / 100
https://www.redfin.com/OR/Portland/2136-SE-181st-Ave-97233/home/26444311,/c1c2e6c3d1e8a51435c1bbaaa6584df9_genMid.18420044_0.jpg,1711 SE 174th Ave,"Portland, OR 97233","$276,397","$258,000",2,2,"1,092",1945,SOLD 7/10/18,,Portland Southeast,1,Multnomah,18420044,"6,970 Sq. Ft.",5,6,7,40 / 100,37 / 100,69 / 100
https://www.redfin.com/OR/Portland/1321-SE-167th-Ave-97233/home/26315320,/19a27023bc4626811d9acd597bb1084f_genMid.18568527_0.jpg,1039 SE 168th Ave,"Portland, OR 97233","$369,079","$285,000",3,2,"1,900",1957,SOLD 7/10/18,Charming single story ranch with an open floor plan and huge backyard. The main floor has 3 spacious bedrooms and original hardwood floors. The downstairs/basement is fully finished and has tons of potential for additional bedrooms or would work as a great bonus room. [Home Energy Score = 5. HES Report at https://api.greenbuildingregistry.com/report/pdf/R201849-20180426.pdf],Portland Southeast,2,Multnomah,18568527,"6,984 Sq. Ft.",5,6,7,51 / 100,50 / 100,77 / 100
https://www.redfin.com/OR/Portland/825-SE-166th-Pl-97233/home/26634815,/5acca04b5d5fd5164930965945971412_genMid.18593208_4.jpg,432 SE 167th Ave,"Portland, OR 97233","$257,198","$224,900",3,1,"1,872",1958,SOLD 7/09/18,"This home is a Fixer. Seller will install brand New Tear off Roof before closing. Hard wood floors on main level. Full Basement with high Ceilings. Great home for Investors or First time Buyers with Re-Hab Loan. Bring your hammer and ideas and build some Equity. This is a great solid home!!Some Code Violations with City of Gresham.  Violations, Buyer to verify. This home will NOT qualify for regular loan.",Portland Southeast,2,Multnomah,18593208,"7,386 Sq. Ft.",2,3,3,66 / 100,54 / 100,85 / 100
https://www.redfin.com/OR/Portland/1932-SE-148th-Ave-97233/home/26319412,/eeda3b1527408b10135f20ce773ae375_genMid.18156876_0.jpg,15520 SE Harrison St,"Portland, OR 97233","$316,196","$283,000",4,2,"1,160",1965,SOLD 7/06/18,,Centeninnial,1,Multnomah,18156876,"7,480 Sq. Ft.",1,2,6,56 / 100,39 / 100,82 / 100
https://www.redfin.com/OR/Portland/17512-SE-Alder-St-97233/home/26575507,/e477196dba0f83bd72ef86c229b7d68f_genMid.18306107_0.jpg,936 SE 179th Ave,"Portland, OR 97233","$241,343","$220,000",3,1.5,"1,360",1958,SOLD 6/29/18,,Territorial,1,Berkshire Green,Multnomah,"7,300 Sq. Ft.",2,3,3,75 / 100,53 / 100,
https://www.redfin.com/OR/Portland/16610-SE-Stephens-St-97233/home/26489790,/b79fe72dbef453240eb6a950765ac1f2_genMid.18104299_0.jpg,16764 SE Market St,"Portland, OR 97233","$317,108","$305,000",3,1,988,1957,SOLD 6/29/18,"Owners are completing a new tear off roof for the new buyer to start their life in this sweet one level home on a .23 acre lot. Tile & granite accents in the kitchen and bath, luxury plank flooring, ss appliances, gas fireplece and french doors off the master to access the beautiful fenced back yard  w/ berries, fruit trees ,raised bed gardens & rain barrel watering system. [Home Energy Score = 2. HES Report at https://api.greenbuildingregistry.com/report/pdf/R106314-20180401.pdf]",Portland Southeast,1,Multnomah,18104299,"9,800 Sq. Ft.",5,6,7,36 / 100,43 / 100,66 / 100
https://www.redfin.com/OR/Portland/13527-SE-Market-St-97233/home/26443267,/47007bfc2b495beeb8ad0a7df3a29681_genMid.18171008_0.jpg,13614 SE Harrison Ct,"Portland, OR 97233","$379,068","$360,000",3,2.5,"2,480",1968,SOLD 6/29/18,"OPEN HOUSE 5/20 2PM-4PM  Wonderful ranch style home with fully finished basement. 3beds, 1 1/2 baths and laundry room upstairs, fireplaces in living room and family room. Den if off of the family room in the finished basement being used as non-conforming 4th bedroom and second full bath is also downstairs. Rv pad with hookups. 1/4 ac lot boast blueberries, raspberries, lavender, grapes, cherry and apple trees.",Portland Southeast,2,Multnomah,18171008,"10,500 Sq. Ft.",3,7,4,35 / 100,42 / 100,74 / 100
https://www.redfin.com/OR/Portland/2304-SE-180th-Ave-97233/home/25767733,/09f47db1b29577f0c0d7db30f09c793a_genMid.18398476_1.jpg,1750 SE 186th Ave,"Portland, OR 97233","$342,949","$342,000",3,2,"1,284",1980,SOLD 6/29/18,"Dont miss out on this immaculately remodeled cozy ranch. Too much to name, including- new interior/exterior paint, SS appl & gas stove, all new windows, roof, furnace, water heater, central air, a/c, & recently blown out HVAC. New toilets, sinks, lam hardwoods, LED lights & new switches throughout, & all new doors/trim. Quality work- nothing left untouched- NOT A FLIP! Private patio & deck. Shed with electricity! Seriously a must see.","Gresham, Sandy, Troutdale, Corbett",1,Multnomah,18398476,"7,587 Sq. Ft.",5,6,7,37 / 100,47 / 100,52 / 100
https://www.redfin.com/OR/Portland/15333-SE-Alder-Ct-97233/home/26489281,/ddee11c59953d3dc04f9f6cc4cb3d327_genMid.18112773_1.jpg,1862 SE 149th Ave,"Portland, OR 97233","$343,578","$329,000",3,1,"1,120",1967,SOLD 6/29/18,,Portland Southeast,1,Multnomah,18112773,"8,505 Sq. Ft.",1,2,6,45 / 100,36 / 100,78 / 100
https://www.redfin.com/OR/Portland/16313-SE-Taylor-St-97233/home/26330614,/5eb8f173eb83c051325ab768a90d2f58_genMid.18369372_0.jpg,840 SE 164th Ave,"Portland, OR 97233","$322,287","$310,000",3,2,"1,088",1956,SOLD 6/27/18,"One-story remodel with refinished hardwoods throughout! Kitchen has breakfast nook, newer appliances and new countertops & backsplash. Dining room w/slider to patio, perfect for BBQ! Large, sun-drenched living room w/cozy wood-burning fireplace. Master bedroom with private bath and slider to backyard. Large, private backyard w/shed. Near parks, shopping, public transit and freeway! Brand new electrical and new interior & exterior paint. [Home Energy Score = 1. HES Report at https://api.greenbuildingregistry.com/report/pdf/R269837-20180418.pdf]",Portland Southeast,1,Multnomah,18369372,"7,000 Sq. Ft.",5,6,7,54 / 100,52 / 100,83 / 100
https://www.redfin.com/OR/Gresham/19500-SE-Ash-St-97230/home/146978266,/ae1effe84f7f897d5c8bebf615356189_genMid.18511419_0.jpg,19707 SE Pine St,"Portland, OR 97233","$340,802","$295,000",3,2,"1,460",1967,SOLD 6/26/18,,"Gresham, Sandy, Troutdale, Corbett",3,Multnomah,18511419,"8,050 Sq. Ft.",2,2,3,63 / 100,53 / 100,80 / 100
https://www.redfin.com/OR/Portland/2304-SE-180th-Ave-97233/home/25767733,/764f9953b6b84260018edbec3a181bd5_genMid.18544122_2.jpg,18402 SE Caruthers St,"Portland, OR 97233","$340,571","$295,000",4,2,"1,908",1958,SOLD 6/22/18,"Home has new windows and interior paint with some updated kitchen appliances. The home is in good condition,just needs some additional decorative touches to make to make it shine. A nice fenced backyard in quiet neighborhood and street. 3 Bdr and 1 bath on main with additional rooms in full basement including 1/2 bath and large bonus room w/ fireplace. Full size garage with opener and dining room off of Kitchen.",Portland Southeast,2,Multnomah,18544122,2,5,6,7,53 / 100,40 / 100,73 / 100
https://www.redfin.com/OR/Portland/16764-SE-Market-St-97233/home/26557979,/56933f251f610f1c555279f2d85e0a2e_genMid.18131233_2.jpg,16610 SE Stephens St,"Portland, OR 97233","$304,455","$290,000",3,1,"1,008",1960,SOLD 6/22/18,,Portland Southeast,1,Multnomah,18131233,"10,019 Sq. Ft.",5,6,7,43 / 100,38 / 100,72 / 100
,/cb173a683dedefd4459aa56188aea6af_genMid.17364489_1.jpg,16801 SE Stark St,"Portland, OR 97233",,"$225,000",1,,672,0.45 Acres,SOLD 6/12/18,,Portland Southeast,1,Multnomah,17364489,0.45 Acres,2,3,3,67 / 100,55 / 100,85 / 100
https://www.redfin.com/OR/Portland/14147-SE-Mill-Ct-97233/home/26625063,/0babc0c2e760df287c75d3658454308b_genMid.18348467_0.jpg,14207 SE Market St,"Portland, OR 97233","$321,844","$304,900",3,1,"1,058",1961,SOLD 6/08/18,"Must see this jewel! Spacious ranch in wonderful Southeast neighborhood! Two car garage, huge yard. Kitchen is spacious with large eating area. Rooms are large and open. Fenced and beautifully landscaped with large deck for entertaining.  Plus a fireplace that will keep you warm and cozy in the winter.   These pictures do not lie! Must see to appreciate!",Territorial,1,Portland Southeast,Multnomah,"5,629 Sq. Ft.",1,2,6,39 / 100,40 / 100,72 / 100
https://www.redfin.com/OR/Portland/840-SE-164th-Ave-97233/home/25840767,/689d5779d9e4bfbbc12bb0abc514b6e0_genMid.18210687_1.jpg,1321 SE 167th Ave,"Portland, OR 97233","$335,496","$310,000",3,2,"1,326",1957,SOLD 6/07/18,,Portland Southeast,1,Multnomah,18210687,"7,000 Sq. Ft.",5,6,7,46 / 100,46 / 100,73 / 100
https://www.redfin.com/OR/Portland/13527-SE-Market-St-97233/home/26443267,/3c6d754ffd1d8c4632e4e3bcca1fbee6_genMid.18464981_0.jpg,13605 SE Harrison Ct,"Portland, OR 97233","$413,226","$403,000",7,3.5,"2,531",1968,SOLD 6/06/18,Perfect for multi family or home office. Two master bedrooms: 1 up & 1 down. Newly remodeled kitchen w/stainless steel appliances. New carpet & laminate flooring throughout. This home has Vaulted ceilings & skylights as well as a Large back yard with chicken coop & covered patio. 50 year roof put on in 2014. Sellers are leaving the chicken coop & washer/dryer. There is room for a boat or trailer behind the fence on the east side of home [Home Energy Score = 3. HES Report at https://api.greenbuildingregistry.com/report/pdf/R126016-20180129.pdf],Hazelwood,2,Multnomah,18464981,"7,104 Sq. Ft.",3,7,4,35 / 100,42 / 100,74 / 100
https://www.redfin.com/OR/Portland/2031-SE-161st-Ct-97233/home/26579169,/6cba0b4f4f5006026745cc22401ea532_genMid.18114899_0.jpg,15955 SE Hawthorne St,"Portland, OR 97233","$257,643","$278,000",3,1,888,1966,SOLD 5/24/18,"Cozy single level ranch on a LARGE fenced lot ready for your personal touches! Features 3 good sized bedrooms, real hardwood floors, A/C, and new cabinet doors. Priced to sell quickly! Bring some sweat equity to this sweet home and add a ton of value. [Home Energy Score = 5. HES Report at https://api.greenbuildingregistry.com/report/pdf/R199779-20180319.pdf]","Seasonal, Trees/Woods",1,Portland Southeast,Multnomah,"9,000 Sq. Ft.",1,2,6,43 / 100,47 / 100,80 / 100
https://www.redfin.com/OR/Portland/16550-SE-Alder-Ct-97233/home/26555314,/d0f9026c6210729fb6d73f3be300ed05_genMid.18364756_0.jpg,16111 SE Alder St,"Portland, OR 97233","$251,881","$210,000",2,1,888,1981,SOLD 5/23/18,"Great layout with open Living/dining room and kitchen. Remodeled kitchen with granite counter tops, breakfast nook & sliding glass door out to yard. Big master bedroom. New roof in 2012. New electric and vinyl windows in 2007. Newer Pergo flooring and custom lighting. Close to grocery, cafes, shops, movie theater, public transportation and I-205. [Home Energy Score = 4. HES Report at https://api.greenbuildingregistry.com/report/pdf/R551387-20180404.pdf]",Portland Southeast,2,Multnomah,18364756,"3,982 Sq. Ft.",2,1,6,62 / 100,53 / 100,85 / 100
https://www.redfin.com/OR/Portland/2109-SE-118th-Ave-97216/unit-A/home/26501554,/8a3a0dcb62e337cc17288ec67fd48a5f_genMid.18229878_0.jpg,12442 SE Mill Ct,"Portland, OR 97233","$391,951","$365,000",4,1,"2,288",1952,SOLD 5/22/18,"Dialed in Ranch: Abundant, updated kitchen starring granite counters, eat-in bar, wood cabinets, pantry, new SS fridge/dishwasher & flooring. Den is perfect for entertaining w/ awesome live-edge bar. Fully fenced front/backyard w fab landscaping, garden boxes & beautiful trees. Separate entrance to lower floor=ADU potential. Coveted 3 beds up, 4th bed down w egress window & walk-in closet. Updated windows, furnace, roof & more! HES=5 [Home Energy Score = 5. HES Report at https://api.greenbuildingregistry.com/report/pdf/R305436-20180412.pdf]",Trees/Woods,2,MILL PARK,Multnomah,"6,600 Sq. Ft.",1,7,4,70 / 100,43 / 100,88 / 100
https://www.redfin.com/OR/Portland/18334-SE-Mill-St-97233/home/26371165,/43780efa253177395970ea95bc6fb778_genMid.17321779_0.jpg,1505 SE 174th Ave,"Portland, OR 97233","$368,421","$307,000",5,3,"1,852",1943,SOLD 5/22/18,"Huge Lot, 16,553 sq feet! 5 bedrooms, 3 full baths. Kitchen remodel with granite countertops, newer cabinets. All appliances including refrigerator stay. All 3 bathrooms have been remodeled and have tile floors. Laundry room w/cabinets. Oversized detached garage w/opener. Whole yard fenced. 2 sheds & 2 play structures stay. Master has bathroom and two closets. Tons of room for RV parking. Close to schools, bus line, shopping and parks.",LYNCHVIEW PARK,2,Multnomah,17321779,0.38 Acres,5,6,7,40 / 100,44 / 100,69 / 100
https://www.redfin.com/OR/Portland/14026-SE-Madison-St-97233/home/26531447,/f3a18d4ec9f9d623d3a4df004d5d45b1_genMid.18314537_0.jpg,14325 SE Main St,"Portland, OR 97233","$313,989","$300,000",3,1,"1,056",1960,SOLD 5/21/18,"Lovely Mid-Century in move-in condition.  Beautifully maintained by its current owners-The home has three bedrooms, gleaming hardwood floors, tiled bath, period light fixtures, fireplace in living room, built-in oven, ample light and color, an over-sized sgl garage with plenty of storage, large patio in private bkyd, completely fenced, storage shed-tastefully landscaped.  This home has it all!! [Home Energy Score = 4. HES Report at https://api.greenbuildingregistry.com/report/pdf/R225465-20180224.pdf]",CENTENNIAL,1,Multnomah,18314537,"7,840 Sq. Ft.",1,2,6,47 / 100,48 / 100,77 / 100
https://www.redfin.com/OR/Portland/14222-SE-Harrison-St-97233/home/26535415,/76006e611a6c7f05485ff399d732c782_genMid.18391343_0.jpg,2015 SE 142nd Ave,"Portland, OR 97233","$341,850","$316,480",2,1.5,"1,216",1961,SOLD 5/17/18,"Open Sat 4/14&Sun 4/15 1-4pm Functional open floor plan on this well-maintained 1-level ranch. Brand New Exterior Paint. New roof and tankless water heater in 2010. New furnace in 2017. Vinyl windows in the front 2015. New electrical panel 2008. RV Parking w/electrical hookup. Fully fenced backyard w/2 patios. Located on corner lot, wide street, tons of street parking. Both bedrooms w/ closet organizers. Walk to HS and parks. [Home Energy Score = 5. HES Report at https://api.greenbuildingregistry.com/report/pdf/R310629-20180404.pdf]",Portland Southeast,1,Multnomah,18391343,"7,140 Sq. Ft.",3,7,4,47 / 100,40 / 100,76 / 100
https://www.redfin.com/OR/Portland/13614-SE-Harrison-Ct-97233/home/25864019,/c11c7ecaec283994cdbe37f001c77301_genMid.18639921_2.jpg,13527 SE Market St,"Portland, OR 97233","$401,718","$389,000",3,2.5,"2,155",1974,SOLD 5/17/18,"This great one level home has 3 bedrooms 2.5 baths. A Sunken living room, Sunroom, Jacuzzi tub and sauna, Gas fireplace and an Easy maintenance yard with rv parking. New roof in 2017 and Just blocks from Lincoln Park and elementary schools. The 2 car garage has been converted to living space but can be reversed. Come see the pride of ownership in this home today.",Territorial,1,Portland Northeast,Multnomah,"7,420 Sq. Ft.",4,4,4,53 / 100,37 / 100,71 / 100
https://www.redfin.com/OR/Portland/1528-SE-151st-Ave-97233/home/26437899,/02b10078f71b5d0cfa039dfcad4e9283_genMid.18413138_0.jpg,1525 SE 145th Ave,"Portland, OR 97233","$297,795","$285,000",3,1,882,1962,SOLD 5/31/18,"Feel the cool summertime evening breeze as you relax under your long covered front porch and watch the stars~Urban Garden Oasis in your OWN fenced backyard decorated with fruit trees, raspberries, blueberries and raised beds filled with fresh veggies planted and growing to perfection! Charming hardwoods throughout w/cozy gas FP, stainless steel app in the kitchen,ample garage space,newer vinyl windows and central air!",Portland Southeast,1,Multnomah,18413138,"7,000 Sq. Ft.",1,2,6,28 / 100,45 / 100,72 / 100
https://www.redfin.com/OR/Portland/1022-SE-172nd-Ave-97233/home/26470247,/650fd284e2f8a96204b4a58175c3712d_genMid.18613310_2.jpg,837 SE 169th Dr,"Portland, OR 97233","$309,257","$310,000",3,1,988,1960,SOLD 5/29/18,"Your greeted W/a lovely landscaped big front Yrd,front porch,open-flow living spaces,hardwood Flrs,kitchen sink W/ a view,eating bar,kitchen appliances included,newer windows,roof,furnace,A/C,electric panel,exterior & interior paint,attached over-sized garage,toolshed W/electricity,rear deck/patio perfect for summer BBQ's W/family & friends,huge fenced BkYrd W/garden beds for your veggies,Min's to shopping, and Parks! [Home Energy Score = 7. HES Report at https://api.greenbuildingregistry.com/report/pdf/R119246-20180426.pdf]",Portland Southeast,1,Multnomah,18613310,"7,000 Sq. Ft.",2,3,3,57 / 100,52 / 100,77 / 100
https://www.redfin.com/OR/Portland/825-SE-166th-Pl-97233/home/26634815,/e9169a4c74ae6adeccf241729262f69c_genMid.18122395_0.jpg,1514 SE 167th Ave,"Portland, OR 97233","$337,901","$301,999",3,1,"1,326",1957,SOLD 5/25/18,"Single-level living in beautifully updated Centennial ranch-style home. Gorgeous kitchen, cherry cabinets, granite counters, incl all SS appl, W/D. Huge lot, level .27 ac, plenty of parking & rm for all your toys. Quality updates incl new 14 SEER A/C unit. Home Energy Score of 8 due to insulation & high efficiency appl. Great location on quiet, dead-end street, next to Lynchview Park revitalization project, close to transit. [Home Energy Score = 8. HES Report at https://api.greenbuildingregistry.com/report/pdf/R106310-20180315.pdf]","Park, Territorial",1,CENTENNIAL,Multnomah,0.27 Acres,5,6,7,38 / 100,43 / 100,68 / 100
https://www.redfin.com/OR/Portland/2151-SE-181st-Ave-97233/home/26544187,/a2b79d6d9585d8c310d620981433b8a8_genMid.17682712_2.jpg,2121 SE 182nd Ave,"Portland, OR 97233","$304,374","$285,000",3,2,"1,075",1956,SOLD 5/07/18,,Fleetwood,1,Multnomah,17682712,"7,000 Sq. Ft.",5,6,7,58 / 100,38 / 100,72 / 100
https://www.redfin.com/OR/Portland/15-NE-133rd-Ave-97230/home/25733976,/77ef879b8c501d43b6f9b42b90d2de10_genMid.18095849_0.jpg,13800 E Burnside St,"Portland, OR 97233","$233,808","$215,000",2,1,896,1953,SOLD 5/03/18,"Amazing opportunity for a fixer flex-use home on quiet section of Burnside secluded from street w/ open floor plan & excellent amenities: oversized easy-care native landscaped yard, Tuffshed, 11-min to Max Blue, low taxes, CM Zoning(Mixed comm/res allows retail, service, office,?).Tons of potential here! Home sold as-is. Seller to make no repairs. $500 home warranty included.",HAZELWOOD,1,Multnomah,18095849,"8,350 Sq. Ft.",4,4,4,48 / 100,52 / 100,72 / 100
https://www.redfin.com/OR/Portland/1136-SE-147th-Ave-97233/home/26402588,/cfbf1c8316fcd79bc2d0c6b837961980_genMid.18043879_0.jpg,14254 SE Stephens St,"Portland, OR 97233","$405,707","$387,500",4,1.5,"2,288",1960,SOLD 5/02/18,"Incredible remodel with all the right updates! Beautiful refinished hardwood floors, brand new kitchen with island, stainless steel appliances, and sleek granite countertops. Spacious family room with wood burning fireplace and reclaimed wood mantel. Custom tile bath features large shower + glass door, double vanity sinks, and built in shelving. Stunning backyard landscaping is a dream for the entertainer. Bring your pickiest buyers! [Home Energy Score = 4. HES Report at https://api.greenbuildingregistry.com/report/pdf/R310613-20180322.pdf]",Portland Southeast,1,Multnomah,18043879,"6,930 Sq. Ft.",1,2,6,46 / 100,37 / 100,74 / 100
https://www.redfin.com/OR/Portland/16550-SE-Alder-Ct-97233/home/26555314,/4317a0d4862f5cd22aa7e2530d95c898_genMid.18455216_0.jpg,16525 SE Market St,"Portland, OR 97233","$266,698","$225,000",2,1,900,1955,SOLD 5/02/18,,Portland Southeast,1,Multnomah,18455216,"7,000 Sq. Ft.",5,6,7,43 / 100,46 / 100,74 / 100
https://www.redfin.com/OR/Portland/208-NE-199th-Ave-97230/home/26301229,/a16683139869c0ac4a194a97f2ac76fc_genMid.18039997_0.jpg,316 SE 192nd Ave,"Portland, OR 97233","$311,770","$291,500",3,2,"1,320",1961,SOLD 5/02/18,,Portland Southeast,1,Multnomah,18039997,"6,554 Sq. Ft.",2,2,3,44 / 100,53 / 100,77 / 100
https://www.redfin.com/OR/Portland/1101-SE-167th-Ave-97233/home/26390447,/a8228939c2b7863bfcdafb6e729735e8_genMid.18145825_0.jpg,906 SE 176th Pl,"Portland, OR 97233","$365,614","$335,000",4,2.5,"1,823",1958,SOLD 5/01/18,"Beautiful Mid-Century Home opens to finished solid wood flooring and newly painted spacious living room! Warm, inviting family room w/ real wood burning fireplace. Entertain well under the stylish covered patio w/ easy access to the sizable dining room through vinyl glass sliding doors. Remodeled kitchen featuring: Quartz slab, finished cabinets w/hardware, tile floors. Finished basement/mancave, w/new bath. 100% fenced, level .23 acre.","Park, Territorial",2,Portland Southeast,Multnomah,"9,800 Sq. Ft.",2,3,3,64 / 100,52 / 100,81 / 100
,/b1e56fab1bcfee24b4624eff6e489110_genMid.17582281_0.jpg,339 SE 172nd Ave,"Portland, OR 97233",,"$524,000",1,,"2,108",1.22 Acres,SOLD 4/30/18,"Prime 1.22 Acre flat lot in highly sought Station Center (SC) zone (min 24 units/acre, max 60 units/acre for attached single-family dwellings). Walking distance to ""Rockwood Rising"" Catalyst site (former Fred Meyer) slated for new public plaza, market hall and offices. Includes existing 4BD 2,108 sf home currently leased. Do not disturb tenants. Buyer to conduct due diligence and verify all information. Developer Package available.","Gresham, Sandy, Troutdale, Corbett",2,Multnomah,17582281,1.22 Acres,2,3,3,67 / 100,55 / 100,85 / 100
https://www.redfin.com/OR/Portland/17151-SE-Alder-St-97233/home/28559586,/35d13df08f992e65493cbaa02bd87763_genMid.18460447_0.jpg,17191 SE Alder St,"Portland, OR 97233","$292,447","$280,000",4,2.5,"1,567",2007,SOLD 4/30/18,Well Maintained Derek Downs Home. Charming front patio. Open and spacious interior floorplan. Living room flows into dining room and kitchen. Open kitchen provides ample space and access to patio. Master Suite on upper level with three spare bedrooms and second full bathroom. Great layout! Utility closet with washer and dryer. Attached oversized one car garage. Fenced backyard with patio and close to Rockwood Central Park.,Trees/Woods,2,DEREK DOWNS CONDOMINIUM,Multnomah,—,2,3,3,62 / 100,54 / 100,83 / 100
